latitude,longitude,crime_type,crime_severity,date,time,hour,area,lighting_score,cctv_score,crowd_density,police_proximity,is_night
12.962434,77.681731,Drug Offense,7.1,2023-02-09,02:45,2,Marathahalli,0.49,0.93,0.81,0.39,1
12.970275,77.675503,Drug Offense,7.8,2024-10-04,20:02,20,Marathahalli,0.11,0.14,0.44,0.95,1
12.845162,77.650772,Eve Teasing,6.3,2024-05-23,19:31,19,Electronic City,0.35,0.2,0.89,0.96,0
12.959872,77.626089,Eve Teasing,5.2,2023-08-02,18:31,18,Indiranagar,0.74,0.04,0.72,0.65,0
12.923148,77.606111,Vandalism,3.1,2023-07-04,00:30,0,Bannerghatta Road,0.89,0.84,0.89,0.7,1
12.960751,77.605432,Cybercrime,4.4,2024-05-07,12:38,12,Chickpet,0.37,0.22,0.97,0.91,0
12.924042,77.637045,Vehicle Theft,3.7,2024-03-11,00:20,0,BTM Layout,0.2,0.46,0.39,0.2,1
12.962636,77.575278,Pickpocketing,4.4,2024-05-15,15:53,15,Chickpet,0.64,0.69,0.13,0.34,0
12.951325,77.77204,Eve Teasing,5.2,2023-11-27,13:03,13,Whitefield,0.34,0.32,0.45,0.5,0
12.991563,77.633093,Pickpocketing,3.5,2023-08-13,08:17,8,Indiranagar,0.41,0.82,0.38,0.47,0
12.946063,77.622308,Vandalism,3.6,2023-04-23,17:13,17,Koramangala,0.95,0.61,0.4,0.64,0
12.987052,77.583797,Theft,3.5,2024-12-22,00:51,0,Shivajinagar,0.4,0.35,0.79,0.16,1
12.935971,77.584662,Theft,2.8,2023-06-10,21:34,21,Random Spread,0.85,0.4,0.75,0.36,1
12.951241,77.577585,Robbery,6.6,2023-09-12,10:26,10,Chickpet,0.95,0.04,0.12,0.95,0
12.955453,77.617577,Chain Snatching,4.1,2023-10-17,21:31,21,Indiranagar,0.37,0.23,0.8,0.32,1
12.97296,77.588579,Vehicle Theft,4.2,2023-10-04,12:41,12,Majestic,0.88,0.08,0.55,0.73,0
12.952392,77.662139,Pickpocketing,3.6,2023-06-05,19:53,19,Domlur,0.19,0.59,0.45,0.85,0
12.974015,77.648352,Vehicle Theft,5.2,2023-11-06,13:32,13,Indiranagar,0.35,0.2,0.34,0.69,0
12.924716,77.567066,Cybercrime,3.9,2024-02-21,13:05,13,Jayanagar,0.6,0.48,0.92,0.58,0
12.872349,77.619856,Eve Teasing,4.6,2024-01-17,21:46,21,Bannerghatta Road,0.79,0.71,0.51,0.62,1
12.963862,77.564761,Theft,3.5,2024-07-30,20:28,20,Chickpet,0.2,0.31,0.23,0.67,1
12.903894,77.620247,Chain Snatching,6.6,2024-05-16,08:13,8,BTM Layout,0.63,0.08,0.46,0.85,0
13.015771,77.59273,Drug Offense,5.7,2024-05-20,18:48,18,Majestic,0.33,0.31,0.4,0.24,0
13.072909,77.610196,Assault,8.5,2023-10-02,19:26,19,Yelahanka,0.72,0.76,0.82,0.59,0
12.832141,77.66145,Assault,6.8,2024-05-09,07:20,7,Electronic City,0.56,0.86,0.99,0.17,0
12.955627,77.710767,Chain Snatching,4.4,2023-01-14,07:24,7,Marathahalli,0.25,0.75,0.25,0.49,0
12.966538,77.576316,Chain Snatching,4.5,2024-06-21,18:31,18,Chickpet,0.54,0.75,0.59,0.46,0
12.951824,77.640771,Vehicle Theft,5.8,2024-11-23,23:46,23,Domlur,0.34,0.32,0.9,0.61,1
12.932878,77.604648,Robbery,6.6,2024-09-20,01:43,1,Jayanagar,0.96,0.37,0.64,0.52,1
12.844466,77.6469,Eve Teasing,7.0,2023-05-19,23:46,23,Electronic City,0.25,0.72,0.53,0.39,1
12.906671,77.606046,Robbery,6.9,2023-07-12,21:00,21,Bannerghatta Road,0.28,0.09,0.51,0.19,1
12.991834,77.586111,Vandalism,2.7,2024-07-26,23:04,23,Shivajinagar,0.9,0.34,0.11,0.27,1
12.984648,77.52572,Vehicle Theft,5.2,2024-01-12,13:37,13,Majestic,0.66,0.4,0.33,0.59,0
12.902101,77.60459,Eve Teasing,5.9,2023-10-14,19:06,19,Bannerghatta Road,0.26,0.56,0.21,0.57,0
12.924401,77.618051,Pickpocketing,2.8,2024-09-22,18:38,18,Koramangala,0.7,0.47,0.25,0.81,0
12.945724,77.657052,Eve Teasing,3.6,2024-05-01,22:09,22,Domlur,0.89,0.32,0.91,0.15,1
12.991933,77.57504,Drug Offense,6.4,2023-11-06,13:42,13,Majestic,0.55,0.12,0.6,0.44,0
12.957379,77.621307,Pickpocketing,4.5,2023-11-21,11:19,11,Domlur,0.58,0.88,0.86,0.96,0
12.984465,77.578828,Vehicle Theft,4.3,2024-12-12,13:35,13,Majestic,0.81,0.69,0.6,0.49,0
12.916422,77.58911,Assault,8.4,2024-11-17,02:23,2,Bannerghatta Road,0.41,0.42,0.66,0.89,1
12.966651,77.715822,Eve Teasing,6.0,2023-01-11,19:59,19,Marathahalli,0.28,0.36,0.28,0.63,0
12.942411,77.781341,Assault,6.0,2023-01-14,22:58,22,Whitefield,0.65,0.03,0.35,0.53,1
12.957614,77.596247,Theft,3.1,2023-02-28,22:16,22,Jayanagar,0.97,0.82,0.88,0.93,1
12.999441,77.624594,Vandalism,2.9,2024-10-25,01:11,1,Shivajinagar,0.78,0.81,0.13,0.13,1
12.918683,77.600888,Robbery,8.6,2023-03-26,05:55,5,BTM Layout,0.48,0.85,0.15,0.67,1
12.942001,77.752281,Theft,3.1,2023-07-18,01:34,1,Whitefield,0.69,0.74,0.4,0.7,1
12.970039,77.62993,Assault,8.9,2024-01-11,05:57,5,Indiranagar,0.56,0.94,0.46,0.85,1
12.908742,77.601878,Theft,4.0,2023-10-01,01:48,1,BTM Layout,0.18,0.44,0.35,0.28,1
12.959368,77.631973,Drug Offense,5.8,2023-12-26,20:19,20,Domlur,0.21,0.47,0.85,0.18,1
12.918701,77.691342,Cybercrime,5.9,2023-07-10,02:11,2,Marathahalli,0.39,0.63,0.12,0.25,1
12.845501,77.641454,Theft,2.3,2023-09-10,21:29,21,Electronic City,0.38,0.68,0.95,0.88,1
12.979077,77.558078,Robbery,6.9,2023-10-13,00:45,0,Majestic,0.23,0.32,0.3,0.27,1
12.961764,77.7145,Eve Teasing,5.8,2023-09-28,20:16,20,Marathahalli,0.18,0.36,0.43,0.8,1
12.955251,77.59215,Drug Offense,7.8,2024-08-22,22:02,22,Jayanagar,0.45,0.54,0.29,0.73,1
12.968618,77.567364,Assault,6.2,2023-12-17,01:50,1,Majestic,0.73,0.5,0.85,0.81,1
12.891936,77.611894,Chain Snatching,4.7,2023-09-25,08:16,8,BTM Layout,0.13,0.12,0.69,0.27,0
12.980212,77.549927,Robbery,7.7,2024-11-05,23:23,23,Chickpet,0.63,0.03,0.73,0.67,1
12.956757,77.603163,Theft,3.3,2023-04-13,22:21,22,Majestic,0.27,0.36,0.25,0.59,1
12.929419,77.623473,Theft,4.4,2024-12-12,23:29,23,Koramangala,0.49,0.4,0.85,0.33,1
12.968935,77.583896,Assault,6.6,2023-02-11,23:43,23,Chickpet,0.97,0.88,0.79,0.91,1
13.021932,77.573036,Drug Offense,5.8,2024-08-14,02:49,2,Hebbal,0.46,0.03,0.56,0.93,1
12.99269,77.612063,Vandalism,3.9,2024-08-04,16:12,16,Shivajinagar,0.78,0.13,0.4,0.96,0
12.972964,77.696282,Chain Snatching,6.4,2024-04-14,21:09,21,Marathahalli,0.46,0.46,0.69,0.28,1
12.960645,77.547681,Robbery,6.7,2023-07-28,21:11,21,Majestic,0.49,0.72,0.24,0.6,1
12.970614,77.750822,Assault,5.4,2024-07-17,21:22,21,Whitefield,0.72,0.7,0.92,0.7,1
12.962618,77.57367,Cybercrime,3.5,2023-05-17,03:24,3,Shivajinagar,0.46,0.33,0.35,0.71,1
13.001614,77.562584,Pickpocketing,3.0,2024-11-16,18:04,18,Random Spread,0.77,0.59,0.3,0.65,0
12.960297,77.598089,Eve Teasing,6.3,2024-09-17,20:32,20,Chickpet,0.64,0.4,0.17,0.31,1
12.966491,77.705182,Cybercrime,4.7,2023-12-14,06:19,6,Marathahalli,0.45,0.18,0.24,0.38,0
13.102996,77.590906,Cybercrime,3.7,2024-11-29,13:11,13,Yelahanka,0.57,0.11,0.83,0.41,0
12.935693,77.576848,Chain Snatching,6.4,2023-06-14,12:51,12,BTM Layout,0.39,0.57,0.45,0.51,0
12.962787,77.638775,Cybercrime,4.7,2023-02-25,21:25,21,Domlur,0.37,0.26,0.67,0.64,1
12.902015,77.634537,Cybercrime,4.3,2024-07-01,15:45,15,BTM Layout,0.97,0.11,0.26,0.48,0
12.937021,77.592569,Pickpocketing,2.0,2024-12-25,02:09,2,BTM Layout,0.63,0.2,0.83,0.75,1
12.905893,77.607679,Cybercrime,3.2,2024-05-16,14:18,14,Koramangala,0.51,0.05,0.64,0.43,0
12.881596,77.601453,Pickpocketing,4.5,2024-07-09,10:49,10,Bannerghatta Road,0.34,0.29,0.48,0.5,0
12.968733,77.650011,Vehicle Theft,4.1,2023-02-07,01:07,1,Koramangala,0.58,0.4,0.26,0.58,1
13.000865,77.588763,Robbery,7.3,2023-10-09,20:31,20,Shivajinagar,0.41,0.46,0.66,0.93,1
12.97405,77.678785,Drug Offense,6.0,2023-02-09,20:04,20,Marathahalli,0.23,0.98,0.67,0.89,1
12.970268,77.711177,Pickpocketing,3.0,2024-10-14,19:05,19,Marathahalli,0.77,0.42,0.12,0.96,0
12.882626,77.596963,Vehicle Theft,3.2,2024-03-19,23:56,23,Bannerghatta Road,0.97,0.79,0.61,1.0,1
13.009333,77.576861,Vandalism,3.6,2024-01-19,23:44,23,Shivajinagar,0.62,0.22,0.94,0.35,1
12.927819,77.696551,Robbery,7.8,2023-07-05,02:02,2,Marathahalli,0.71,0.27,0.47,0.12,1
13.036763,77.591598,Pickpocketing,3.4,2024-10-12,08:17,8,Hebbal,0.39,0.22,0.12,0.39,0
12.924216,77.565611,Chain Snatching,5.8,2024-04-16,20:45,20,Jayanagar,0.63,0.63,0.4,0.45,1
12.992147,77.60947,Drug Offense,6.0,2024-03-31,01:20,1,Majestic,0.24,0.85,0.55,0.58,1
12.972401,77.63932,Robbery,6.1,2024-08-08,08:25,8,Domlur,0.97,0.63,0.61,0.41,0
12.930543,77.612872,Eve Teasing,4.2,2023-11-19,16:23,16,BTM Layout,0.51,0.47,0.24,0.63,0
12.894838,77.61718,Vandalism,4.0,2023-01-24,01:26,1,Bannerghatta Road,0.78,0.28,0.77,0.99,1
13.037965,77.6094,Pickpocketing,3.8,2023-05-07,04:24,4,Hebbal,0.19,0.22,0.99,0.61,1
12.904021,77.600526,Robbery,7.7,2023-12-27,23:25,23,BTM Layout,0.78,0.42,0.64,0.39,1
12.991316,77.571813,Assault,7.7,2024-10-10,01:56,1,Shivajinagar,0.79,0.32,0.58,0.45,1
12.928106,77.579157,Pickpocketing,4.5,2024-04-05,17:18,17,Bannerghatta Road,0.24,0.87,0.46,0.1,0
12.949995,77.572994,Assault,7.7,2023-04-11,20:11,20,Majestic,0.45,0.65,0.98,0.47,1
13.001354,77.591953,Theft,4.5,2023-03-24,20:39,20,Shivajinagar,0.64,0.73,0.95,0.39,1
13.000865,77.592586,Eve Teasing,5.7,2024-01-15,23:30,23,Majestic,0.12,0.6,0.81,0.45,1
13.011265,77.72327,Drug Offense,6.1,2023-09-03,05:29,5,Whitefield,0.26,0.94,0.93,0.39,1
12.978316,77.643985,Vehicle Theft,4.7,2024-04-15,21:13,21,Indiranagar,0.32,0.6,0.99,0.82,1
12.913197,77.655028,Cybercrime,5.4,2023-12-06,03:51,3,Random Spread,0.88,0.91,0.32,0.75,1
13.09645,77.603163,Chain Snatching,6.0,2024-06-16,07:43,7,Yelahanka,1.0,0.86,0.16,0.48,0
13.012697,77.59751,Vehicle Theft,5.1,2024-09-13,17:07,17,Shivajinagar,0.68,0.53,0.12,0.53,0
12.995085,77.608501,Theft,5.3,2023-02-10,22:53,22,Shivajinagar,0.43,0.72,0.56,0.68,1
12.949956,77.571902,Pickpocketing,4.5,2024-08-16,03:09,3,Chickpet,0.78,0.11,0.25,0.47,1
13.005182,77.605852,Assault,6.9,2023-09-28,21:50,21,Random Spread,0.19,0.64,0.17,0.91,1
12.976507,77.58685,Cybercrime,4.2,2024-03-31,08:21,8,Chickpet,0.4,0.45,0.33,0.35,0
12.970266,77.647037,Theft,3.2,2023-08-15,04:33,4,Indiranagar,0.89,0.56,0.74,0.38,1
12.934421,77.62352,Robbery,8.1,2024-11-20,23:30,23,BTM Layout,0.37,0.74,0.73,0.23,1
12.959477,77.672264,Vehicle Theft,3.7,2023-08-05,08:40,8,Marathahalli,0.62,0.15,0.11,0.43,0
12.992171,77.564977,Drug Offense,6.4,2023-06-24,16:25,16,Chickpet,0.98,0.64,0.63,0.55,0
13.028279,77.575729,Drug Offense,5.5,2024-06-21,03:41,3,Hebbal,0.53,0.48,0.44,0.7,1
12.99235,77.58862,Chain Snatching,4.7,2023-10-12,17:13,17,Shivajinagar,0.65,0.73,0.21,0.28,0
13.011439,77.543394,Cybercrime,3.0,2024-06-20,20:58,20,Rajajinagar,0.91,0.74,0.43,0.13,1
12.989591,77.557211,Chain Snatching,4.8,2024-07-01,16:04,16,Rajajinagar,0.86,0.54,0.17,0.82,0
12.904685,77.567602,Cybercrime,4.0,2023-07-07,07:15,7,Jayanagar,0.72,0.65,0.32,0.72,0
12.958981,77.57067,Cybercrime,5.2,2023-04-04,19:17,19,Majestic,0.77,0.73,0.93,0.92,0
12.997863,77.589282,Robbery,6.7,2024-08-22,21:13,21,Shivajinagar,0.79,0.48,0.19,0.89,1
13.112343,77.589933,Theft,2.8,2023-04-30,00:04,0,Yelahanka,0.5,0.48,0.19,0.63,1
13.092125,77.602748,Vandalism,3.2,2023-04-25,02:00,2,Yelahanka,0.75,0.44,0.68,0.63,1
12.973691,77.646298,Vandalism,3.5,2024-09-07,00:16,0,Indiranagar,0.34,0.63,0.4,0.53,1
12.996369,77.577415,Vehicle Theft,5.6,2023-09-12,09:16,9,Chickpet,0.41,0.68,0.55,0.66,0
12.952979,77.684723,Chain Snatching,4.0,2024-06-05,05:31,5,Marathahalli,0.52,0.16,0.16,0.49,1
12.843138,77.66565,Vehicle Theft,4.9,2024-07-05,00:21,0,Electronic City,0.84,0.19,0.2,0.31,1
12.981839,77.649466,Vehicle Theft,4.6,2023-04-16,23:49,23,Indiranagar,0.72,0.93,0.29,0.7,1
12.937236,77.577832,Assault,8.1,2023-06-11,02:25,2,Jayanagar,0.65,0.16,0.96,0.98,1
12.931942,77.623185,Vandalism,2.5,2023-09-27,23:17,23,BTM Layout,0.52,0.86,0.37,0.23,1
12.979347,77.636056,Assault,6.8,2024-03-11,23:20,23,Indiranagar,0.61,0.76,0.11,0.95,1
12.917598,77.607846,Theft,5.2,2024-04-12,11:41,11,BTM Layout,0.79,0.02,0.73,0.29,0
12.929589,77.6413,Vehicle Theft,4.0,2024-01-27,23:01,23,Koramangala,0.39,0.56,0.28,0.29,1
12.91918,77.628538,Drug Offense,5.2,2023-06-14,00:06,0,BTM Layout,0.39,0.48,0.75,0.52,1
12.917867,77.637198,Theft,5.8,2024-12-24,12:44,12,BTM Layout,0.54,0.28,0.65,0.44,0
12.918431,77.595224,Chain Snatching,5.6,2024-03-24,17:17,17,Bannerghatta Road,0.93,0.11,0.22,0.77,0
12.835711,77.665235,Assault,8.3,2023-06-04,23:26,23,Electronic City,0.63,0.57,0.61,0.49,1
12.864691,77.677118,Assault,6.0,2024-06-27,02:42,2,Electronic City,0.84,0.69,0.23,0.79,1
12.972198,77.585207,Assault,8.1,2023-08-08,11:57,11,Chickpet,0.27,0.47,0.51,0.4,0
12.993596,77.567291,Vehicle Theft,3.4,2024-02-25,21:08,21,Majestic,0.48,0.81,0.82,0.85,1
12.978109,77.574671,Theft,2.1,2024-03-23,16:23,16,Majestic,1.0,0.96,0.89,0.39,0
12.885555,77.584946,Drug Offense,5.2,2023-03-19,01:40,1,Bannerghatta Road,0.61,0.97,0.8,0.58,1
12.939751,77.573585,Drug Offense,7.8,2024-09-16,02:36,2,Jayanagar,0.69,0.19,0.17,0.72,1
12.965989,77.639173,Vehicle Theft,4.0,2023-07-06,22:41,22,Domlur,0.68,0.34,0.57,0.72,1
12.949713,77.561007,Pickpocketing,2.9,2024-09-30,12:36,12,Chickpet,0.85,0.02,0.3,0.48,0
12.976315,77.694411,Vehicle Theft,5.3,2024-06-29,18:43,18,Marathahalli,0.51,0.67,0.79,0.62,0
12.916996,77.624891,Assault,7.3,2023-07-13,22:55,22,Koramangala,0.8,0.21,0.26,0.12,1
12.960713,77.58822,Vandalism,2.3,2023-12-23,01:49,1,Random Spread,0.96,0.33,0.38,0.31,1
12.949852,77.665642,Eve Teasing,7.0,2023-08-27,19:27,19,Indiranagar,0.94,0.22,0.42,0.22,0
12.953436,77.645693,Cybercrime,4.8,2023-08-02,12:01,12,Domlur,0.44,0.45,0.46,0.29,0
12.829274,77.689436,Pickpocketing,4.9,2024-06-02,08:05,8,Electronic City,0.92,0.72,0.21,0.78,0
12.948928,77.611249,Chain Snatching,5.1,2023-11-21,23:38,23,Koramangala,0.47,0.21,0.18,0.56,1
12.974342,77.668672,Cybercrime,3.1,2024-01-25,03:29,3,Marathahalli,0.82,0.4,0.87,0.42,1
13.019191,77.587277,Vehicle Theft,5.0,2023-08-23,13:54,13,Random Spread,1.0,0.08,0.68,0.45,0
12.949182,77.571988,Cybercrime,5.6,2023-11-28,08:46,8,Chickpet,0.14,0.85,0.26,0.11,0
12.963936,77.580683,Drug Offense,5.1,2024-09-02,03:48,3,Majestic,0.82,0.87,0.69,0.43,1
12.918741,77.605774,Pickpocketing,2.5,2024-06-15,13:11,13,BTM Layout,0.97,0.74,0.83,0.26,0
12.911868,77.581259,Chain Snatching,4.6,2024-02-18,00:31,0,Jayanagar,0.66,0.91,0.34,0.39,1
12.938131,77.671776,Theft,4.9,2023-05-28,22:02,22,Marathahalli,0.92,0.05,0.44,0.64,1
12.890511,77.602437,Drug Offense,6.0,2023-08-17,21:00,21,Bannerghatta Road,0.18,0.99,0.2,0.53,1
12.974883,77.563132,Pickpocketing,2.4,2024-09-09,17:28,17,Majestic,0.83,0.0,0.53,0.91,0
12.834124,77.628697,Vehicle Theft,5.9,2024-11-15,01:23,1,Electronic City,0.74,0.48,0.77,0.87,1
12.987538,77.641592,Eve Teasing,6.2,2023-05-27,22:08,22,Indiranagar,0.3,0.08,0.19,0.46,1
13.10476,77.596066,Vandalism,2.4,2024-11-06,23:16,23,Yelahanka,0.37,0.71,0.52,0.63,1
12.939172,77.59849,Drug Offense,7.7,2023-12-02,00:48,0,Koramangala,0.48,0.66,0.62,0.94,1
12.913078,77.67281,Theft,2.2,2023-07-22,12:40,12,Random Spread,0.98,0.01,0.67,0.85,0
12.951219,77.561992,Eve Teasing,5.3,2024-05-10,20:00,20,Majestic,0.87,0.19,0.88,0.97,1
12.861229,77.652239,Pickpocketing,3.9,2024-07-12,09:29,9,Electronic City,0.5,0.74,0.69,0.56,0
12.957652,77.557083,Assault,6.4,2024-05-14,21:16,21,Majestic,0.79,0.46,0.19,0.87,1
12.959205,77.604102,Drug Offense,6.9,2024-07-10,01:27,1,Shivajinagar,0.21,0.23,0.51,0.2,1
12.97194,77.635084,Drug Offense,6.0,2024-04-08,04:55,4,Domlur,0.49,0.98,0.17,0.88,1
12.967017,77.551281,Drug Offense,7.5,2023-08-16,23:09,23,Rajajinagar,0.8,0.2,0.77,0.57,1
12.957786,77.552247,Robbery,6.1,2024-06-29,01:33,1,Majestic,0.43,0.23,0.95,0.58,1
12.973537,77.570143,Assault,7.5,2024-09-25,01:10,1,Chickpet,0.3,0.93,0.74,0.59,1
12.903132,77.614894,Vandalism,2.1,2024-02-15,23:17,23,BTM Layout,0.37,0.9,0.97,0.9,1
12.980059,77.594759,Cybercrime,3.0,2023-09-15,23:19,23,Majestic,0.74,0.67,0.29,0.76,1
12.973147,77.575266,Vandalism,2.8,2023-05-28,01:48,1,Majestic,0.53,0.16,0.97,0.98,1
13.100718,77.591516,Eve Teasing,4.7,2024-08-28,19:41,19,Yelahanka,0.27,0.83,0.16,0.97,0
12.958294,77.733864,Vehicle Theft,5.2,2024-08-22,00:07,0,Whitefield,0.95,0.15,0.5,0.71,1
12.96456,77.575096,Assault,6.2,2023-04-16,20:33,20,Shivajinagar,0.79,0.6,0.31,0.49,1
12.967398,77.682343,Chain Snatching,4.5,2023-12-16,19:29,19,Marathahalli,0.89,0.95,0.14,0.85,0
12.917021,77.580572,Vehicle Theft,4.8,2024-12-27,00:27,0,BTM Layout,0.72,0.79,0.78,0.3,1
12.984027,77.773309,Chain Snatching,6.9,2024-01-07,20:38,20,Whitefield,0.32,0.85,0.55,0.73,1
12.903653,77.611565,Pickpocketing,4.6,2023-10-14,19:06,19,BTM Layout,0.86,0.73,0.91,0.68,0
12.954858,77.637565,Assault,8.9,2023-03-27,02:16,2,Domlur,0.11,0.71,0.54,0.63,1
12.978641,77.595768,Eve Teasing,3.4,2024-12-26,23:17,23,Shivajinagar,0.54,0.61,0.61,0.65,1
12.92486,77.608088,Pickpocketing,4.5,2024-10-20,08:37,8,BTM Layout,0.96,0.58,0.21,0.79,0
12.910502,77.614139,Assault,7.4,2024-02-08,01:57,1,BTM Layout,0.75,0.04,0.68,0.5,1
13.050487,77.560669,Cybercrime,6.8,2024-10-05,16:02,16,Random Spread,0.77,0.43,0.92,0.29,0
12.95221,77.583638,Robbery,6.9,2024-02-27,23:06,23,Chickpet,0.82,0.73,0.86,0.33,1
12.920685,77.623027,Assault,6.8,2023-02-18,21:17,21,BTM Layout,0.39,0.7,0.67,0.79,1
12.84196,77.651747,Robbery,7.0,2024-02-15,01:41,1,Electronic City,0.78,0.78,0.25,0.55,1
12.949275,77.594462,Chain Snatching,6.2,2023-08-22,19:34,19,Chickpet,0.38,0.31,0.92,0.18,0
12.935065,77.615797,Pickpocketing,2.6,2024-01-27,17:40,17,BTM Layout,0.28,0.86,0.54,0.4,0
12.957563,77.634654,Cybercrime,4.3,2023-04-25,05:10,5,Domlur,0.27,0.31,0.56,0.68,1
12.997704,77.578296,Vehicle Theft,4.2,2024-12-13,17:11,17,Shivajinagar,0.17,0.09,0.74,0.92,0
12.884522,77.618574,Pickpocketing,3.0,2023-12-29,04:45,4,Bannerghatta Road,0.46,0.92,0.19,0.96,1
12.842801,77.63727,Vehicle Theft,6.0,2024-03-29,21:20,21,Electronic City,0.84,0.25,0.24,0.99,1
12.839953,77.673017,Theft,5.9,2023-09-09,01:44,1,Electronic City,0.89,0.44,0.83,0.23,1
12.966483,77.639082,Vehicle Theft,4.8,2024-03-25,21:54,21,Indiranagar,0.47,0.55,0.61,0.47,1
12.890237,77.576748,Drug Offense,5.8,2024-01-08,02:47,2,Bannerghatta Road,0.82,0.26,0.43,0.91,1
12.968665,77.557092,Eve Teasing,6.8,2023-05-18,20:04,20,Majestic,0.39,0.83,0.73,0.82,1
12.957697,77.570482,Vandalism,3.0,2023-11-18,02:45,2,Majestic,0.19,0.83,0.31,0.41,1
12.971654,77.598797,Drug Offense,5.8,2023-02-24,07:29,7,Chickpet,0.51,0.44,0.63,0.16,0
13.014088,77.583785,Robbery,8.0,2023-12-22,00:35,0,Rajajinagar,0.53,0.71,0.16,0.42,1
12.900039,77.587946,Vehicle Theft,4.8,2024-03-17,21:45,21,BTM Layout,0.73,0.94,0.99,0.29,1
12.976662,77.747453,Cybercrime,4.2,2023-08-27,22:43,22,Whitefield,0.61,0.88,0.95,0.23,1
13.05005,77.600645,Drug Offense,7.6,2024-09-16,18:20,18,Hebbal,0.15,0.75,0.63,0.8,0
12.972474,77.541242,Chain Snatching,6.2,2023-07-19,19:26,19,Majestic,0.32,0.6,0.78,0.26,0
12.988224,77.599958,Robbery,6.4,2023-04-02,00:46,0,Shivajinagar,0.18,0.4,0.73,0.72,1
12.964469,77.637479,Pickpocketing,4.5,2023-07-07,17:08,17,Domlur,0.19,0.36,0.74,0.89,0
12.900062,77.621906,Cybercrime,3.8,2023-12-26,08:25,8,Koramangala,0.99,0.63,0.41,0.78,0
13.013673,77.557574,Drug Offense,5.2,2024-01-18,20:35,20,Rajajinagar,0.19,0.0,0.99,0.11,1
12.832401,77.629672,Assault,8.6,2024-07-30,20:51,20,Electronic City,0.44,0.07,0.26,0.67,1
13.118505,77.58807,Cybercrime,3.4,2024-11-30,06:22,6,Yelahanka,0.92,0.6,0.62,0.9,0
12.945308,77.593748,Robbery,7.9,2024-07-04,00:01,0,Jayanagar,0.9,0.79,0.21,0.94,1
12.839877,77.677699,Vehicle Theft,4.6,2023-04-13,22:37,22,Electronic City,0.55,0.6,1.0,0.93,1
13.006843,77.554334,Cybercrime,4.6,2024-04-03,17:53,17,Majestic,0.95,0.67,0.16,0.32,0
12.923328,77.645166,Robbery,8.4,2023-02-12,00:12,0,Koramangala,0.42,0.92,0.93,0.83,1
12.908089,77.586448,Vandalism,3.3,2023-11-25,02:05,2,Bannerghatta Road,0.92,0.56,0.73,0.57,1
12.947975,77.681279,Drug Offense,5.4,2023-07-22,00:20,0,Marathahalli,0.36,0.63,0.46,0.44,1
13.013315,77.595622,Cybercrime,5.2,2024-09-16,03:20,3,Hebbal,0.45,0.5,0.81,0.36,1
12.91855,77.439295,Theft,5.8,2023-11-11,19:12,19,Random Spread,0.9,0.75,0.61,0.26,0
13.018122,77.555315,Assault,5.2,2023-11-07,17:01,17,Rajajinagar,0.45,0.35,0.58,0.84,0
12.969497,77.595448,Pickpocketing,2.5,2024-01-15,16:54,16,Shivajinagar,0.71,0.04,0.29,0.51,0
12.930905,77.617037,Robbery,6.2,2023-07-28,22:20,22,BTM Layout,0.55,0.57,0.65,0.14,1
12.967157,77.684849,Pickpocketing,4.8,2023-01-05,19:07,19,Marathahalli,0.91,0.66,0.92,0.4,0
12.912613,77.608913,Robbery,8.8,2024-02-16,07:23,7,Bannerghatta Road,0.14,0.14,0.32,0.7,0
12.859973,77.646455,Pickpocketing,4.7,2023-11-14,22:55,22,Random Spread,0.28,0.88,0.76,0.35,1
12.966708,77.630384,Theft,3.1,2023-07-14,22:24,22,Indiranagar,0.84,0.49,0.64,0.66,1
12.818871,77.684289,Pickpocketing,4.0,2023-08-17,17:08,17,Electronic City,0.16,0.11,0.24,0.81,0
12.928604,77.639116,Chain Snatching,6.8,2023-09-20,17:10,17,Koramangala,0.96,0.72,0.73,0.36,0
13.102055,77.594236,Vehicle Theft,3.3,2023-05-03,01:16,1,Yelahanka,0.46,0.89,0.28,0.18,1
13.0964,77.577215,Cybercrime,4.9,2023-04-22,16:02,16,Yelahanka,0.2,0.04,0.45,0.18,0
12.921217,77.637672,Chain Snatching,5.3,2023-05-27,19:23,19,BTM Layout,0.5,0.77,0.7,0.55,0
12.89059,77.588329,Eve Teasing,3.2,2023-01-15,23:20,23,Bannerghatta Road,0.95,0.34,0.96,0.93,1
12.988143,77.537519,Assault,6.6,2023-06-06,01:03,1,Majestic,0.95,0.51,0.3,0.66,1
13.089626,77.624757,Assault,8.5,2023-03-13,14:01,14,Yelahanka,0.86,0.6,0.36,0.24,0
12.930465,77.586178,Drug Offense,7.1,2024-02-24,01:07,1,Jayanagar,0.57,0.02,0.75,0.75,1
12.94876,77.703273,Assault,5.4,2023-08-28,21:57,21,Marathahalli,0.11,0.0,0.15,0.45,1
12.999805,77.593584,Vandalism,3.3,2024-07-31,23:48,23,Chickpet,0.59,0.02,0.84,0.53,1
12.893342,77.580966,Vandalism,3.2,2024-04-05,00:43,0,Bannerghatta Road,0.92,0.24,0.54,0.33,1
12.900455,77.599361,Cybercrime,5.1,2024-01-04,04:29,4,Bannerghatta Road,0.3,0.29,0.76,0.97,1
